CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
817892208,Existing Customer,35,F,2,Doctorate,Single,Less than $40K,Blue,30,5,1,1,1438.3,0,1438.3,1.126,4006,72,0.946,0.0,4.8064e-05,0.99995
779100408,Existing Customer,33,F,1,Post-Graduate,Married,Less than $40K,Blue,15,6,2,0,1741.0,1328,413.0,0.69,2629,61,0.649,0.763,4.6372e-05,0.99995
709100283,Attrited Customer,36,F,2,High School,Single,Unknown,Blue,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,0.99104,0.00896
813810333,Attrited Customer,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049.0,0,2049.0,0.974,2703,54,1.0,0.0,0.99777,0.00223444
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0,5.6158e-05,0.99994
714502458,Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue,36,6,2,4,17811.0,643,17168.0,0.842,3748,79,0.646,0.036,0.00037246,0.99963
789526458,Existing Customer,44,M,3,Unknown,Married,$40K - $60K,Blue,36,4,2,1,2534.0,1706,828.0,0.793,3965,57,1.111,0.673,7.8291e-05,0.99992
719514783,Existing Customer,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,4,3209.0,2517,692.0,0.431,1292,37,0.762,0.784,0.00019296,0.99981
709633533,Existing Customer,31,M,2,Uneducated,Married,Less than $40K,Blue,18,3,2,4,1438.3,0,1438.3,1.561,2789,50,1.083,0.0,0.00033577,0.99966
780715683,Existing Customer,41,M,3,Doctorate,Single,$60K - $80K,Blue,30,4,1,3,13602.0,0,13602.0,0.699,3582,69,0.683,0.0,0.0001391,0.99986
713175483,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,2,6022.0,871,5151.0,0.6,3745,74,0.423,0.145,0.00011382,0.99989
713144208,Attrited Customer,51,F,0,High School,Married,Unknown,Blue,42,1,4,4,9989.0,568,9421.0,0.52,2053,49,0.485,0.057,0.99808,0.00191756
713798958,Existing Customer,38,F,3,Unknown,Single,Less than $40K,Blue,36,2,3,1,1946.0,1430,516.0,0.564,4643,87,0.812,0.735,0.00012373,0.99988
789220008,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,45,5,2,2,4531.0,0,4531.0,0.491,1425,27,1.077,0.0,0.00011482,0.99989
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126.0,0,27126.0,0.953,1000,25,0.786,0.0,0.99661,0.00338788
717561108,Existing Customer,52,M,1,Graduate,Married,$80K - $120K,Blue,36,4,3,2,34516.0,549,33967.0,0.78,1629,32,0.778,0.016,0.00016883,0.99983
714347508,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,21,4,3,3,7766.0,1278,6488.0,0.806,2423,74,0.609,0.165,0.00031104,0.99969
717628608,Existing Customer,37,M,3,Unknown,Married,$60K - $80K,Blue,29,5,1,5,2576.0,1640,936.0,1.128,2568,34,0.889,0.637,0.00031189,0.99969
714820158,Attrited Customer,29,M,0,High School,Single,$40K - $60K,Blue,36,6,3,1,5988.0,660,5328.0,1.041,10211,68,1.0,0.11,0.98907,0.01093
720683958,Existing Customer,41,M,4,Uneducated,Divorced,$80K - $120K,Gold,36,6,2,2,34516.0,0,34516.0,0.742,4077,67,0.763,0.0,0.0001414,0.99986
716959833,Existing Customer,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,0.00011811,0.99988
717483558,Existing Customer,42,M,3,High School,Married,$120K +,Blue,36,3,1,2,19156.0,1353,17803.0,1.41,3547,61,0.649,0.071,5.5559e-05,0.99994
710455608,Attrited Customer,40,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620.0,0,4620.0,0.654,6644,61,0.694,0.0,0.99452,0.00548
713153733,Attrited Customer,49,F,2,Graduate,Unknown,Less than $40K,Blue,29,6,3,3,2520.0,1473,1047.0,0.515,2061,36,0.241,0.585,0.99671,0.00329379
716128083,Existing Customer,56,M,2,High School,Married,$40K - $60K,Blue,36,5,2,3,3295.0,2002,1293.0,0.599,1191,34,0.545,0.608,0.0001861,0.99981
789050883,Existing Customer,33,F,2,Doctorate,Single,Unknown,Blue,21,4,3,4,5297.0,0,5297.0,0.779,2655,62,0.55,0.0,0.00074656,0.99925
708340758,Attrited Customer,41,M,4,High School,Married,Less than $40K,Blue,32,2,3,3,7769.0,0,7769.0,0.943,8109,74,0.762,0.0,0.99677,0.00323086
716870583,Existing Customer,36,F,3,Unknown,Married,Less than $40K,Blue,36,6,5,3,2786.0,1628,1158.0,1.314,2853,55,0.667,0.584,0.00038536,0.99961
719716983,Existing Customer,46,F,4,Graduate,Married,Unknown,Blue,39,4,3,3,3257.0,0,3257.0,0.757,4042,85,0.848,0.0,0.00031726,0.99968
719245983,Existing Customer,46,F,4,Post-Graduate,Married,Unknown,Blue,38,6,3,2,13816.0,955,12861.0,0.699,4238,73,0.659,0.069,0.00022196,0.99978
769751958,Existing Customer,55,M,3,Unknown,Married,$120K +,Blue,49,3,2,4,9926.0,2018,7908.0,0.618,2235,57,0.357,0.203,0.00037246,0.99963
817686633,Existing Customer,26,F,1,College,Single,Less than $40K,Blue,15,5,2,4,1438.3,737,701.3,0.806,2856,39,0.5,0.512,0.00029801,0.9997
713508333,Existing Customer,43,F,4,College,Unknown,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,4591,85,0.735,0.645,0.00037275,0.99963
714267858,Existing Customer,44,F,2,High School,Single,Unknown,Blue,37,6,2,1,4559.0,1680,2879.0,0.628,4934,76,0.949,0.369,6.6728e-05,0.99993
758178558,Existing Customer,44,F,3,Graduate,Single,Unknown,Blue,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,7.1226e-05,0.99993
712617408,Existing Customer,31,M,1,Post-Graduate,Single,$40K - $60K,Blue,20,5,3,3,13734.0,0,13734.0,0.855,2566,74,0.762,0.0,0.00033411,0.99967
788966958,Existing Customer,47,F,1,Graduate,Married,Unknown,Blue,34,3,2,2,3112.0,2023,1089.0,0.757,4613,86,0.593,0.65,0.00010684,0.99989
709039533,Existing Customer,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,4449.0,0.572,3829,55,0.964,0.198,0.00018025,0.99982
713489358,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0,0.00017987,0.99982
708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.0,2365,9111.0,0.65,8110,113,0.766,0.206,0.00010943,0.99989
803957508,Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,47,6,1,3,15904.0,1024,14880.0,0.369,1433,33,0.5,0.064,0.00010183,0.9999
779743908,Existing Customer,44,M,4,Unknown,Divorced,$60K - $80K,Blue,29,4,2,2,7788.0,0,7788.0,0.296,1196,30,0.429,0.0,0.00013121,0.99987
711391308,Existing Customer,46,F,4,Uneducated,Married,$40K - $60K,Blue,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786,0.0003262,0.99967
708595158,Existing Customer,27,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,1677.0,1598,79.0,0.994,2389,43,0.536,0.953,4.7263e-05,0.99995
714343608,Existing Customer,56,F,0,Unknown,Single,Less than $40K,Blue,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,0.00020504,0.99979
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684.0,1748,19936.0,0.715,1329,24,0.6,0.081,8.6952e-05,0.99991
708098133,Existing Customer,32,F,0,Graduate,Married,Less than $40K,Blue,19,6,1,0,2834.0,1418,1416.0,1.458,1598,39,0.773,0.5,1.7434e-05,0.99998
789963033,Attrited Customer,54,F,1,Graduate,Single,Less than $40K,Blue,45,3,5,5,1438.3,0,1438.3,0.647,1603,39,0.444,0.0,0.99893,0.0010665
711824358,Existing Customer,44,F,4,College,Single,Less than $40K,Blue,31,3,3,2,3228.0,0,3228.0,0.747,4524,70,0.667,0.0,0.0001834,0.99982
797707008,Attrited Customer,44,F,3,Doctorate,Married,Less than $40K,Blue,38,6,1,3,7222.0,0,7222.0,0.685,920,18,0.5,0.0,0.99286,0.00714
712013808,Existing Customer,44,F,4,Uneducated,Single,Unknown,Blue,24,6,3,2,2717.0,1720,997.0,0.869,4196,71,0.614,0.633,0.00019396,0.99981
713911233,Existing Customer,47,F,3,Doctorate,Single,$40K - $60K,Silver,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058,9.3132e-05,0.99991
708314808,Existing Customer,53,F,2,College,Married,Unknown,Blue,41,5,1,3,5659.0,1393,4266.0,0.436,1570,40,0.6,0.246,9.0064e-05,0.99991
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,36,2,3,2,3250.0,1721,1529.0,0.446,1714,32,0.391,0.53,0.99462,0.00538
787454133,Existing Customer,40,M,2,Unknown,Divorced,$120K +,Blue,26,3,2,3,1438.3,0,1438.3,0.634,4776,82,0.673,0.0,0.00021042,0.99979
824157858,Existing Customer,58,M,3,Graduate,Married,$80K - $120K,Blue,54,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055,0.0003139,0.99969
714014733,Attrited Customer,33,M,2,College,Single,$80K - $120K,Blue,36,4,3,2,9642.0,1431,8211.0,0.561,2172,33,0.571,0.148,0.99432,0.00568
824168808,Existing Customer,31,F,1,College,Divorced,Unknown,Blue,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,0.00021793,0.99978
715061733,Existing Customer,42,M,3,College,Single,$60K - $80K,Blue,36,4,1,3,11698.0,1060,10638.0,1.282,3539,81,0.929,0.091,9.3457e-05,0.99991
779098308,Existing Customer,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048.0,2517,12531.0,0.666,7592,96,0.524,0.167,0.00017488,0.99983
827631483,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,53,3,2,4,25058.0,1710,23348.0,0.613,2053,55,0.528,0.068,0.00029799,0.9997
718039683,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,45,3,1,2,13532.0,1300,12232.0,0.846,1521,29,1.417,0.096,5.3542e-05,0.99995
717859233,Existing Customer,41,M,5,Graduate,Married,$80K - $120K,Blue,37,1,3,2,12578.0,2517,10061.0,0.875,8362,82,0.64,0.2,0.0001857,0.99981
769684158,Existing Customer,42,M,4,College,Single,$40K - $60K,Blue,36,3,3,2,2502.0,1488,1014.0,0.56,3763,75,0.875,0.595,0.0001834,0.99982
717535083,Existing Customer,52,F,2,Post-Graduate,Married,Less than $40K,Blue,40,2,2,1,5207.0,1121,4086.0,0.578,7153,84,0.647,0.215,8.0767e-05,0.99992
711204483,Attrited Customer,56,M,4,High School,Married,$60K - $80K,Blue,46,3,3,3,2340.0,1930,410.0,0.987,781,15,0.364,0.825,0.99677,0.00323086
710630583,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,39,2,1,1,2843.0,1752,1091.0,0.624,3738,77,0.604,0.616,3.3505e-05,0.99997
711365133,Existing Customer,43,M,1,Unknown,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,0.00011192,0.99989
779856483,Existing Customer,38,M,2,Post-Graduate,Single,$80K - $120K,Blue,22,4,1,2,15410.0,0,15410.0,0.638,3368,69,0.533,0.0,6.4807e-05,0.99994
715113933,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,11077.0,573,10504.0,0.973,8165,87,0.776,0.052,0.99464,0.00536
812222208,Existing Customer,54,F,3,Uneducated,Single,Unknown,Blue,49,6,4,3,9733.0,863,8870.0,0.892,5228,71,0.543,0.089,0.00039004,0.99961
713936583,Existing Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,0.00010848,0.99989
806900508,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,5,3,3,2036.0,1716,320.0,0.69,4161,75,0.744,0.843,0.00027604,0.99972
715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,6453.0,0.826,1094,32,0.524,0.196,0.00030516,0.99969
709558608,Existing Customer,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726,0.00020424,0.9998
719267283,Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,1953.0,1554,399.0,0.581,4598,71,0.651,0.796,2.94e-05,0.99997
817965858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,3,1,3,2757.0,1785,972.0,0.735,3766,69,0.605,0.647,0.00010679,0.99989
710782458,Existing Customer,31,M,1,Graduate,Married,$40K - $60K,Blue,20,6,2,5,2469.0,1695,774.0,0.842,1615,36,0.333,0.687,0.00053033,0.99947
709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,1,3,3,15795.0,1742,14053.0,1.022,13173,96,0.846,0.11,0.00027604,0.99972
808045833,Existing Customer,49,M,3,Uneducated,Single,Less than $40K,Blue,44,2,3,2,7659.0,1698,5961.0,0.992,15860,105,0.75,0.222,0.00019191,0.99981
714373308,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,6,4,4,2266.0,0,2266.0,0.565,3634,66,0.65,0.0,0.00058531,0.99941
779380908,Attrited Customer,51,M,1,Unknown,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0.99813,0.00187387
708577308,Existing Customer,43,F,1,Unknown,Divorced,Less than $40K,Blue,36,4,2,3,2637.0,1272,1365.0,0.728,1569,39,1.053,0.482,0.00019751,0.9998
719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,3,31497.0,2192,29305.0,0.868,7685,92,0.533,0.07,0.00027334,0.99973
719613783,Existing Customer,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,2,2,1438.3,0,1438.3,0.872,4211,64,0.778,0.0,0.0001546,0.99985
788840283,Existing Customer,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,0.00022525,0.99977
710670633,Existing Customer,40,M,4,High School,Married,$60K - $80K,Blue,36,6,3,3,5797.0,1779,4018.0,0.785,2131,33,0.571,0.307,0.00030842,0.99969
770135358,Existing Customer,46,F,1,Graduate,Married,Less than $40K,Blue,40,6,2,2,5157.0,1485,3672.0,0.699,4417,77,0.711,0.288,0.00010684,0.99989
798110358,Existing Customer,64,F,1,High School,Married,$40K - $60K,Blue,56,4,2,4,1438.3,0,1438.3,0.693,1417,35,0.591,0.0,0.00029799,0.9997
788723133,Existing Customer,36,M,1,High School,Single,$40K - $60K,Blue,20,5,1,2,12714.0,976,11738.0,0.649,2240,53,0.395,0.077,5.0256e-05,0.99995
712513458,Existing Customer,47,F,4,High School,Single,Less than $40K,Blue,38,4,1,4,7469.0,1899,5570.0,0.999,3150,70,0.489,0.254,0.00016112,0.99984
709186983,Existing Customer,49,M,4,Uneducated,Married,$80K - $120K,Blue,40,3,1,1,8714.0,2252,6462.0,0.831,1536,38,0.652,0.258,3.5816e-05,0.99996
713639058,Attrited Customer,49,M,3,High School,Married,$60K - $80K,Blue,34,6,3,3,1511.0,0,1511.0,0.432,1329,35,0.591,0.0,0.99673,0.00326528
810875958,Attrited Customer,51,F,3,Graduate,Married,Less than $40K,Blue,46,1,4,3,2016.0,395,1621.0,0.711,2473,44,0.571,0.196,0.99737,0.0026282
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143,0.00011065,0.99989
804310758,Existing Customer,58,M,3,Graduate,Married,$120K +,Blue,52,5,2,5,17934.0,1578,16356.0,0.593,2005,48,0.778,0.088,0.00058626,0.99941
804610908,Existing Customer,49,F,2,Doctorate,Married,Less than $40K,Blue,44,4,3,0,3397.0,1962,1435.0,0.483,3295,66,0.61,0.578,9.6021e-05,0.9999
713519508,Existing Customer,47,M,4,High School,Divorced,$60K - $80K,Blue,36,1,1,1,1983.0,989,994.0,0.726,5065,80,0.667,0.499,3.3863e-05,0.99997
802031583,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,47,6,1,1,22855.0,0,22855.0,0.741,3711,83,0.804,0.0,3.415e-05,0.99997
715303608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,6.9982e-05,0.99993
806914158,Attrited Customer,38,F,4,Graduate,Married,$40K - $60K,Blue,33,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0,0.99129,0.00871
770560683,Existing Customer,51,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07,0.00011731,0.99988
789235383,Existing Customer,38,M,4,College,Married,$80K - $120K,Blue,27,5,2,4,10386.0,1909,8477.0,1.43,2119,52,1.08,0.184,0.00033297,0.99967
715257708,Existing Customer,38,M,1,High School,Married,$60K - $80K,Blue,32,4,2,1,3657.0,1687,1970.0,1.357,2758,55,0.833,0.461,6.2633e-05,0.99994
713956308,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,49,4,2,2,3297.0,2297,1000.0,0.744,1894,56,0.556,0.697,9.7673e-05,0.9999
799825758,Existing Customer,42,M,4,High School,Divorced,$60K - $80K,Blue,36,5,1,2,3263.0,1674,1589.0,0.588,1251,35,0.346,0.513,5.6153e-05,0.99994
717733158,Existing Customer,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79,0.00028744,0.99971
713013483,Existing Customer,40,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,3,1438.3,915,523.3,0.464,3754,58,0.611,0.636,0.00031726,0.99968
770956158,Existing Customer,43,F,4,Graduate,Unknown,Less than $40K,Blue,30,3,2,1,2397.0,2151,246.0,0.839,4140,68,0.744,0.897,7.1987e-05,0.99993
718436133,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,5,2,3,2368.0,1244,1124.0,0.935,4289,71,0.868,0.525,0.00019143,0.99981
719922558,Existing Customer,45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0.0,0.00021724,0.99978
720196158,Existing Customer,48,M,3,Unknown,Single,$60K - $80K,Blue,40,6,3,3,4476.0,0,4476.0,0.683,3350,67,0.634,0.0,0.00034503,0.99965
771169458,Existing Customer,41,M,4,College,Married,$120K +,Blue,28,5,3,0,28020.0,1470,26550.0,1.226,1723,36,1.25,0.052,6.7657e-05,0.99993
779523258,Existing Customer,34,M,2,Graduate,Married,$40K - $60K,Blue,17,6,2,1,3323.0,1062,2261.0,0.729,4610,78,0.773,0.32,6.864e-05,0.99993
716708583,Attrited Customer,54,M,4,Graduate,Married,$120K +,Blue,36,2,3,5,7684.0,0,7684.0,0.61,7667,68,0.789,0.0,0.99893,0.00106612
714208533,Attrited Customer,43,M,3,High School,Married,$60K - $80K,Blue,36,1,3,3,8663.0,288,8375.0,0.639,916,33,0.32,0.033,0.99673,0.00326528
713679633,Attrited Customer,41,F,3,Graduate,Married,Less than $40K,Blue,33,6,3,5,1438.3,0,1438.3,0.305,1813,51,0.759,0.0,0.99892,0.0010775
826168083,Existing Customer,49,F,4,Unknown,Divorced,Less than $40K,Blue,45,3,3,3,1757.0,1307,450.0,0.769,4750,72,0.756,0.744,0.00034872,0.99965
758348808,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,0.613,1218,18,0.8,0.048,0.00030251,0.9997
716229108,Existing Customer,55,F,3,College,Divorced,Less than $40K,Blue,46,2,3,3,3282.0,2262,1020.0,0.653,4674,84,0.585,0.689,0.00030519,0.99969
709250508,Existing Customer,63,M,1,Uneducated,Single,Less than $40K,Blue,56,3,1,2,6973.0,2517,4456.0,0.781,4877,88,0.692,0.361,5.3155e-05,0.99995
715976433,Existing Customer,42,M,3,High School,Unknown,Less than $40K,Blue,31,4,2,4,7802.0,1885,5917.0,0.643,4212,75,0.744,0.242,0.00032942,0.99967
714032883,Existing Customer,45,M,2,College,Unknown,$40K - $60K,Blue,36,1,1,1,4718.0,1591,3127.0,0.927,4598,80,1.0,0.337,3.2291e-05,0.99997
709435533,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,41,2,3,2,3099.0,0,3099.0,0.279,1401,44,0.419,0.0,0.99464,0.00536
716682258,Existing Customer,52,M,1,High School,Divorced,$120K +,Blue,36,4,3,5,31945.0,1591,30354.0,0.711,3650,62,0.676,0.05,0.00081456,0.99919
713643858,Existing Customer,53,F,1,College,Married,$40K - $60K,Blue,43,4,4,2,1525.0,1411,114.0,0.66,1911,47,0.958,0.925,0.00019837,0.9998
816089433,Existing Customer,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343.0,1581,1762.0,1.146,1545,31,0.824,0.473,5.0408e-05,0.99995
779920533,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,41,3,3,2,3784.0,2517,1267.0,0.648,15199,96,0.684,0.665,0.00016413,0.99984
717773433,Existing Customer,57,F,0,Graduate,Married,Less than $40K,Blue,45,6,1,2,2448.0,0,2448.0,0.606,5464,98,0.607,0.0,4.7263e-05,0.99995
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,42,6,3,3,2731.0,1692,1039.0,0.62,1220,22,0.692,0.62,0.0003139,0.99969
715415508,Existing Customer,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199,0.00031726,0.99968
721181883,Existing Customer,30,F,0,College,Single,Unknown,Blue,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,0.00015971,0.99984
715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,3879.0,0.928,7786,81,0.929,0.0,0.99105,0.00895
810856833,Existing Customer,45,M,4,College,Unknown,$120K +,Blue,40,3,2,2,11962.0,1025,10937.0,0.694,1907,52,0.926,0.086,0.00011605,0.99988
783561558,Existing Customer,57,M,4,Post-Graduate,Married,$120K +,Blue,51,4,2,3,16952.0,0,16952.0,0.709,1918,61,0.649,0.0,0.00023623,0.99976
769433508,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,0.767,933,25,0.923,0.666,0.00027607,0.99972
718764708,Existing Customer,45,M,3,Graduate,Unknown,$120K +,Blue,36,1,4,3,8858.0,1359,7499.0,0.741,14223,103,0.776,0.153,0.00037935,0.99962
779474958,Existing Customer,35,F,3,Unknown,Single,Less than $40K,Blue,17,6,1,1,2956.0,1823,1133.0,0.969,2144,58,0.812,0.617,3.7884e-05,0.99996
711240108,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Blue,31,3,2,2,13116.0,1225,11891.0,0.735,4800,61,0.605,0.093,0.00011382,0.99989
818248383,Existing Customer,33,M,2,Doctorate,Married,$60K - $80K,Blue,28,3,3,3,4049.0,0,4049.0,0.898,1742,35,1.5,0.0,0.00043772,0.99956
711893358,Existing Customer,46,M,5,High School,Married,$40K - $60K,Blue,37,6,2,1,2375.0,1196,1179.0,0.641,4087,66,0.833,0.504,6.889e-05,0.99993
801064833,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,2,30117.0,2129,27988.0,0.769,7930,91,0.542,0.071,5.7151e-05,0.99994
778170633,Existing Customer,48,M,5,Graduate,Married,$80K - $120K,Blue,38,6,2,2,34516.0,657,33859.0,0.723,3661,71,0.868,0.019,0.00011751,0.99988
772532208,Attrited Customer,51,F,2,Doctorate,Married,Less than $40K,Blue,41,2,2,3,6630.0,916,5714.0,0.927,842,24,0.5,0.138,0.9964,0.00359603
779067408,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,1,3,1,13056.0,1890,11166.0,0.713,14280,102,0.672,0.145,0.00010469,0.9999
715052583,Existing Customer,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,3,1,27494.0,879,26615.0,0.671,14375,112,0.672,0.032,0.00014718,0.99985
708721533,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,5158.0,1148,4010.0,0.637,13113,128,0.882,0.223,5.1697e-05,0.99995
717970158,Existing Customer,42,M,2,College,Single,$60K - $80K,Blue,36,5,3,2,8083.0,0,8083.0,1.076,3942,84,0.75,0.0,0.00017488,0.99983
710982858,Existing Customer,33,F,3,Graduate,Single,$40K - $60K,Blue,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274,5.7151e-05,0.99994
779090883,Existing Customer,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,6,3,1,2483.0,1297,1186.0,0.744,3478,64,0.939,0.522,0.00011924,0.99988
715514133,Attrited Customer,44,F,4,Graduate,Married,Less than $40K,Blue,31,3,3,4,2184.0,0,2184.0,0.671,1973,42,0.556,0.0,0.99816,0.00184351
710850633,Existing Customer,65,M,0,High School,Single,$40K - $60K,Blue,53,3,2,2,2507.0,1613,894.0,1.082,3325,67,0.675,0.643,9.4951e-05,0.99991
771079833,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,27,3,3,3,1438.3,0,1438.3,0.845,4332,78,0.696,0.0,0.00030516,0.99969
766706358,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,7.2936e-05,0.99993
712676208,Existing Customer,46,F,5,High School,Single,Less than $40K,Blue,36,6,3,3,1787.0,1324,463.0,0.684,4084,79,1.026,0.741,0.00030361,0.9997
711795633,Existing Customer,65,M,0,Doctorate,Single,Less than $40K,Blue,52,3,3,4,3675.0,0,3675.0,0.664,3798,53,0.472,0.0,0.0006407,0.99936
720668358,Existing Customer,59,M,0,Uneducated,Single,$40K - $60K,Blue,46,3,3,3,1648.0,997,651.0,0.776,1776,36,0.565,0.605,0.00026692,0.99973
715396983,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,2,17698.0,1769,15929.0,0.623,8056,95,0.583,0.1,0.0001736,0.99983
788810658,Existing Customer,37,F,1,College,Single,Unknown,Blue,20,3,2,5,9466.0,0,9466.0,0.818,2503,70,0.489,0.0,0.00051561,0.99948
717967833,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,0,2677.0,1555,1122.0,0.639,4757,81,0.688,0.581,2.0961e-05,0.99998
